Date,Sub Category ID,Plant ID,Vendor ID,Defect Type ID,Material Type ID,Defect ID,Defect Qty,Downtime min
7/7/2013 0:00,2,11,1,3,1,17,0,82
7/7/2013 0:00,2,11,1,3,1,2,0,60
7/7/2013 0:00,2,11,1,3,1,25,534,30
7/7/2013 0:00,2,20,78,4,9,78,727,0
7/7/2013 0:00,2,20,78,4,9,41,727,0
7/7/2013 0:00,5,14,60,1,1,23,9,0
7/7/2013 0:00,6,10,11,4,10,50,30481,0
7/7/2013 0:00,2,11,2,1,4,27,0,0
7/7/2013 0:00,2,20,78,4,9,78,0,0
7/6/2013 0:00,5,7,21,3,8,121,18423,20
7/6/2013 0:00,2,3,1,3,1,21,107,30
7/6/2013 0:00,2,3,1,3,1,2,534,12
7/6/2013 0:00,2,3,1,3,1,2,4005,60
7/6/2013 0:00,5,7,9,1,1,2,1869,10
7/4/2013 0:00,2,2,1,1,1,1,112,0
7/4/2013 0:00,2,13,19,1,14,115,0,0
7/4/2013 0:00,2,13,19,1,14,114,0,0
7/3/2013 0:00,4,5,72,1,9,69,1,0
7/3/2013 0:00,4,8,71,4,9,25,12301,0
7/3/2013 0:00,5,7,9,1,1,2,23,0
7/3/2013 0:00,2,16,1,1,1,2,45,0
7/3/2013 0:00,2,16,1,1,1,5,45,0
7/3/2013 0:00,2,16,1,1,1,2,178,0
7/2/2013 0:00,2,3,2,3,6,29,53400,12
7/2/2013 0:00,2,3,2,3,6,29,80100,15
7/2/2013 0:00,2,3,1,3,1,2,534,15
7/2/2013 0:00,4,5,74,1,9,69,6675,0
7/2/2013 0:00,6,10,58,4,9,41,396,0
7/2/2013 0:00,4,21,73,1,2,42,12,0
7/1/2013 0:00,6,10,62,3,1,11,220,0
7/1/2013 0:00,2,16,1,1,1,2,27,0
7/1/2013 0:00,2,16,1,1,1,5,54,0
7/1/2013 0:00,2,16,1,4,1,2,89,0
7/1/2013 0:00,2,16,1,1,1,2,89,0
7/1/2013 0:00,5,7,22,1,8,125,356,0
6/30/2013 0:00,5,14,55,3,3,65,45,10
6/30/2013 0:00,6,10,11,3,2,158,57662,45
6/30/2013 0:00,5,6,33,4,9,41,890,0
6/30/2013 0:00,5,7,68,3,9,156,39160,0
6/30/2013 0:00,2,16,1,3,1,2,18,0
6/30/2013 0:00,2,16,1,3,1,6,32,0
6/30/2013 0:00,2,16,1,3,1,2,58,0
6/30/2013 0:00,2,16,1,3,1,6,72,0
6/30/2013 0:00,2,16,1,1,1,2,134,0
6/29/2013 0:00,2,11,2,3,4,29,2243,30
6/29/2013 0:00,2,11,1,4,1,7,0,180
6/29/2013 0:00,2,11,1,3,1,2,0,45
6/29/2013 0:00,2,11,1,3,1,2,0,30
6/29/2013 0:00,2,11,1,3,1,12,445,120
6/29/2013 0:00,6,10,62,3,1,2,9119,240
6/29/2013 0:00,4,18,69,4,9,109,2621,0
6/29/2013 0:00,6,10,66,3,9,109,30964,0
6/29/2013 0:00,2,11,1,1,1,2,534,0
6/29/2013 0:00,2,11,2,1,4,29,1157,0
6/29/2013 0:00,2,11,18,4,14,127,47719,0
6/25/2013 0:00,6,10,67,3,9,109,526,0
6/24/2013 0:00,2,3,2,3,6,29,267000,5
6/24/2013 0:00,2,3,2,3,6,29,99680,15
6/24/2013 0:00,6,10,16,3,3,93,42737,30
6/24/2013 0:00,2,16,1,3,1,2,201,60
6/24/2013 0:00,2,16,1,3,1,24,445,60
6/24/2013 0:00,2,3,1,3,1,2,730,25
6/24/2013 0:00,6,10,62,3,1,132,1335,30
6/24/2013 0:00,6,10,58,4,9,41,343,0
6/24/2013 0:00,6,10,58,4,9,41,9447,0
6/24/2013 0:00,2,16,1,4,1,2,178,0
6/23/2013 0:00,6,10,62,3,1,17,890,30
6/23/2013 0:00,6,10,62,4,1,24,908,60
6/23/2013 0:00,6,10,65,4,9,41,9,0
6/23/2013 0:00,6,10,66,4,9,109,194,0
6/23/2013 0:00,6,10,58,4,9,39,393,0
6/23/2013 0:00,6,10,11,3,2,69,17297,0
6/22/2013 0:00,2,3,2,3,5,27,320400,8
6/22/2013 0:00,2,3,2,3,5,27,320400,5
6/22/2013 0:00,2,3,2,3,6,29,53400,15
6/22/2013 0:00,3,4,11,3,2,50,5429,8
6/22/2013 0:00,2,3,64,3,6,155,46280,15
6/22/2013 0:00,2,3,1,3,1,2,534,15
6/22/2013 0:00,2,3,1,3,1,2,534,12
6/22/2013 0:00,2,3,1,3,1,2,1068,25
6/22/2013 0:00,3,4,1,3,1,2,0,360
6/22/2013 0:00,3,4,1,1,1,11,1780,0
6/22/2013 0:00,3,4,17,1,13,45,5,0
6/22/2013 0:00,3,4,17,1,13,95,7,0
6/22/2013 0:00,3,4,17,1,13,95,9,0
6/22/2013 0:00,3,4,17,1,13,45,9,0
6/22/2013 0:00,3,4,17,1,13,95,13,0
6/22/2013 0:00,3,4,17,1,13,45,178,0
6/22/2013 0:00,3,4,4,1,10,57,37380,0
6/22/2013 0:00,6,10,11,4,10,50,15130,0
6/22/2013 0:00,3,4,4,1,10,57,0,0
6/22/2013 0:00,2,3,1,3,1,2,0,0
6/19/2013 0:00,6,10,11,4,2,50,9568,30
6/19/2013 0:00,6,10,11,4,2,153,42293,45
6/19/2013 0:00,6,10,11,1,2,26,31204,30
6/19/2013 0:00,5,7,53,1,10,144,48060,25
6/18/2013 0:00,2,3,1,3,1,2,534,60
6/18/2013 0:00,2,16,1,1,1,2,27,0
6/18/2013 0:00,2,3,1,1,1,23,5340,0
6/18/2013 0:00,1,1,16,1,3,91,2937,0
6/18/2013 0:00,1,1,16,1,3,91,5874,0
6/17/2013 0:00,2,3,2,3,5,27,22250,12
6/17/2013 0:00,5,7,53,1,10,150,26700,60
6/17/2013 0:00,2,3,1,3,1,5,107,30
6/17/2013 0:00,6,10,62,4,1,19,1291,30
6/16/2013 0:00,2,3,2,3,4,29,44500,15
6/16/2013 0:00,5,14,16,1,3,2,445,15
6/16/2013 0:00,2,3,1,3,1,2,1068,45
6/16/2013 0:00,6,10,62,4,1,22,445,30
6/16/2013 0:00,2,16,1,1,1,2,89,0
6/16/2013 0:00,2,16,1,1,1,2,139,0
6/16/2013 0:00,2,16,1,1,1,2,178,0
6/16/2013 0:00,2,16,1,1,1,11,187,0
6/16/2013 0:00,2,16,1,1,1,2,245,0
6/16/2013 0:00,2,16,1,1,1,2,267,0
6/16/2013 0:00,2,16,1,1,1,2,512,0
6/16/2013 0:00,2,16,1,1,1,2,534,0
6/16/2013 0:00,2,16,2,1,6,32,1602,0
6/15/2013 0:00,5,7,23,3,14,127,2564,10
6/15/2013 0:00,5,7,21,3,8,121,18423,60
6/15/2013 0:00,2,3,1,3,1,21,45,30
6/15/2013 0:00,4,5,42,4,9,9,54,0
6/15/2013 0:00,4,12,63,1,9,152,3916,0
6/15/2013 0:00,2,13,23,3,14,129,4450,0
6/15/2013 0:00,5,7,23,3,14,149,5340,0
6/13/2013 0:00,2,2,1,3,1,23,13073,0
6/12/2013 0:00,2,3,2,3,6,29,62300,60
6/12/2013 0:00,6,10,62,4,1,13,178,60
6/12/2013 0:00,6,10,62,4,1,5,890,30
6/12/2013 0:00,6,10,62,4,1,2,1335,30
6/12/2013 0:00,6,10,32,4,9,41,405,0
6/12/2013 0:00,5,7,52,4,10,58,29370,0
6/12/2013 0:00,6,10,58,4,15,149,465,0
6/12/2013 0:00,5,7,36,3,14,105,1994,0
6/11/2013 0:00,5,14,36,4,10,33,8366,10
6/11/2013 0:00,5,7,36,1,14,139,80100,30
6/11/2013 0:00,2,3,1,3,1,11,245,60
6/11/2013 0:00,2,3,1,3,1,2,245,30
6/11/2013 0:00,2,3,1,3,1,21,534,20
6/11/2013 0:00,4,19,20,1,3,90,121775,0
6/10/2013 0:00,2,3,1,3,3,2,534,10
6/10/2013 0:00,6,10,58,4,9,39,393,28
6/10/2013 0:00,2,3,1,3,1,2,534,10
6/10/2013 0:00,5,7,9,4,1,13,2682,45
6/10/2013 0:00,5,7,9,3,1,2,2804,15
6/10/2013 0:00,5,7,9,3,1,5,5607,20
6/9/2013 0:00,4,8,12,3,3,79,1106,75
6/9/2013 0:00,4,18,61,4,2,147,54,15
6/9/2013 0:00,5,7,53,4,10,77,3382,10
6/9/2013 0:00,5,7,53,4,10,76,7120,20
6/9/2013 0:00,4,12,4,4,10,45,16951,90
6/9/2013 0:00,5,7,53,1,10,47,102048,40
6/9/2013 0:00,4,12,20,1,3,117,2,0
6/9/2013 0:00,4,12,20,1,3,90,9,0
6/9/2013 0:00,4,12,20,1,3,90,89,0
6/9/2013 0:00,4,18,13,1,1,2,0,0
6/8/2013 0:00,2,3,1,3,1,2,0,60
6/8/2013 0:00,2,3,1,3,1,2,534,12
6/8/2013 0:00,2,13,59,1,8,34,0,0
6/5/2013 0:00,5,14,55,1,3,145,0,20
6/5/2013 0:00,5,14,16,1,3,67,0,20
6/5/2013 0:00,4,18,20,1,3,66,2003,10
6/5/2013 0:00,5,14,9,3,1,17,0,45
6/5/2013 0:00,5,14,9,3,1,5,0,45
6/5/2013 0:00,5,14,9,3,1,5,0,40
6/5/2013 0:00,5,14,9,1,1,5,0,90
6/5/2013 0:00,4,12,57,4,9,69,35244,0
6/5/2013 0:00,5,7,53,3,10,58,13350,0
6/5/2013 0:00,2,13,27,1,1,132,0,0
6/5/2013 0:00,5,14,54,1,9,109,0,0
6/4/2013 0:00,4,12,4,3,10,49,50853,570
6/4/2013 0:00,3,4,1,3,1,13,1595,0
6/4/2013 0:00,2,13,2,1,8,36,0,0
6/3/2013 0:00,4,8,36,3,10,53,41316,60
6/3/2013 0:00,5,7,36,4,14,89,1246,10
6/3/2013 0:00,5,14,36,4,10,33,9078,20
6/3/2013 0:00,5,7,9,1,1,13,623,20
6/3/2013 0:00,6,10,58,4,9,41,417,0
6/3/2013 0:00,3,4,17,1,13,102,3,0
6/3/2013 0:00,3,4,17,1,13,95,6,0
6/3/2013 0:00,3,4,17,1,13,95,10,0
6/3/2013 0:00,3,4,17,1,13,95,12,0
6/3/2013 0:00,3,4,17,1,13,95,25,0
6/3/2013 0:00,3,4,17,1,13,95,31,0
6/3/2013 0:00,5,7,52,4,10,77,7209,0
6/2/2013 0:00,3,4,17,3,13,95,22,5
6/2/2013 0:00,6,10,11,4,2,50,186900,60
6/2/2013 0:00,5,7,36,4,14,105,3525,30
6/2/2013 0:00,6,10,16,4,3,94,12816,45
6/2/2013 0:00,4,12,56,1,9,69,27,0
6/2/2013 0:00,4,12,56,4,9,69,36,0
6/2/2013 0:00,3,4,17,1,13,95,11,0
6/2/2013 0:00,3,4,17,1,13,104,14,0
6/2/2013 0:00,3,4,17,1,13,95,19,0
6/2/2013 0:00,3,4,17,1,13,95,27590,0
6/2/2013 0:00,3,4,17,1,13,95,34710,0
6/1/2013 0:00,3,4,4,3,10,42,0,25
6/1/2013 0:00,2,11,2,3,6,32,321,30
6/1/2013 0:00,2,3,2,3,4,27,1246,12
6/1/2013 0:00,2,3,2,3,6,29,53400,12
6/1/2013 0:00,3,4,4,3,10,57,5340,21
6/1/2013 0:00,3,4,4,3,10,44,31150,10
6/1/2013 0:00,5,7,22,3,8,122,10680,45
6/1/2013 0:00,5,7,21,3,8,122,19224,15
6/1/2013 0:00,3,4,11,3,2,25,4232,10
6/1/2013 0:00,5,7,22,4,8,122,2848,40
6/1/2013 0:00,2,11,1,3,1,2,31,30
6/1/2013 0:00,2,3,1,3,1,2,534,20
6/1/2013 0:00,3,4,1,3,1,11,1958,25
6/1/2013 0:00,3,4,1,1,1,13,401,0
6/1/2013 0:00,3,4,1,1,1,11,1460,0
6/1/2013 0:00,3,4,17,1,13,96,17,0
6/1/2013 0:00,3,4,11,3,2,25,4232,0
6/1/2013 0:00,3,4,11,3,10,50,4232,0
6/1/2013 0:00,3,4,4,3,10,53,24920,0
6/1/2013 0:00,3,4,4,1,10,57,32040,0
6/1/2013 0:00,3,4,4,3,10,53,39160,0
6/1/2013 0:00,2,11,2,1,4,29,1068,0
6/1/2013 0:00,2,16,2,3,4,29,76896,0
6/1/2013 0:00,3,4,18,1,8,109,0,0
6/1/2013 0:00,3,4,1,1,1,21,0,0
5/29/2013 0:00,4,8,50,4,10,76,2225,10
5/29/2013 0:00,2,3,2,1,4,29,53400,5
5/29/2013 0:00,2,3,1,3,1,10,12,12
5/29/2013 0:00,2,3,1,3,1,18,27,25
5/29/2013 0:00,2,3,1,3,1,2,36,15
5/29/2013 0:00,2,3,1,3,1,2,445,30
5/29/2013 0:00,5,6,9,4,1,5,6280,0
5/29/2013 0:00,5,6,9,4,1,5,11663,0
5/29/2013 0:00,5,6,9,4,1,5,18840,0
5/29/2013 0:00,5,6,9,4,1,5,24030,0
5/28/2013 0:00,2,13,27,1,3,131,45,0
5/28/2013 0:00,2,13,27,1,3,90,45,0
5/28/2013 0:00,2,13,19,4,14,114,890,0
5/28/2013 0:00,2,13,19,4,14,116,70300,0
5/28/2013 0:00,2,13,23,3,14,129,890,0
5/28/2013 0:00,2,13,19,3,14,114,890,0
5/28/2013 0:00,2,13,46,4,8,34,0,0
5/27/2013 0:00,2,16,2,3,4,29,48060,45
5/27/2013 0:00,5,14,36,3,2,49,8722,30
5/27/2013 0:00,2,3,1,3,1,2,89,30
5/27/2013 0:00,2,3,1,3,1,2,534,25
5/27/2013 0:00,2,3,1,3,1,2,1335,60
5/27/2013 0:00,5,14,9,3,1,5,45,30
5/27/2013 0:00,5,6,9,4,1,5,5607,0
5/27/2013 0:00,5,6,9,3,1,5,6530,0
5/27/2013 0:00,5,6,9,3,1,5,12336,0
5/27/2013 0:00,2,16,1,1,1,23,2136,0
5/27/2013 0:00,4,8,45,1,3,130,1780,0
5/27/2013 0:00,2,16,2,1,4,29,3204,0
5/27/2013 0:00,2,13,4,3,10,60,104842,0
5/27/2013 0:00,2,16,47,4,6,143,152190,0
5/26/2013 0:00,5,7,51,3,8,119,13217,60
5/26/2013 0:00,5,7,21,4,8,121,4450,180
5/26/2013 0:00,5,7,9,4,1,17,468,60
5/26/2013 0:00,5,7,9,4,1,12,2368,15
5/26/2013 0:00,5,7,9,4,1,12,1451,0
5/26/2013 0:00,5,6,9,4,1,5,12784,0
5/26/2013 0:00,3,4,11,4,2,25,6859,0
5/26/2013 0:00,3,4,4,1,10,59,890,0
5/25/2013 0:00,2,3,1,3,1,2,107,70
5/25/2013 0:00,5,15,1,4,1,5,1335,0
5/25/2013 0:00,5,15,43,4,3,90,361251,0
5/25/2013 0:00,2,3,2,3,4,27,22250,0
5/24/2013 0:00,2,13,44,3,9,109,29370,0
5/22/2013 0:00,5,6,9,4,1,5,6056,0
5/22/2013 0:00,5,6,9,4,1,75,9570,0
5/22/2013 0:00,5,15,43,4,3,90,50463,0
5/22/2013 0:00,5,15,43,4,3,90,201852,0
5/22/2013 0:00,1,1,16,1,3,90,1424,0
5/22/2013 0:00,1,1,16,4,3,92,1602,0
5/22/2013 0:00,1,1,16,1,3,90,19812,0
5/22/2013 0:00,1,1,38,4,10,76,2,0
5/21/2013 0:00,2,11,39,4,9,69,45390,0
5/21/2013 0:00,2,11,1,1,1,19,23,0
5/20/2013 0:00,5,14,36,4,2,33,9434,30
5/20/2013 0:00,2,11,1,4,1,2,23,30
5/20/2013 0:00,4,5,32,4,9,41,9,0
5/20/2013 0:00,5,6,9,4,1,5,5682,0
5/20/2013 0:00,2,11,1,4,1,2,27,0
5/19/2013 0:00,4,8,36,4,2,136,57850,30
5/19/2013 0:00,4,12,42,4,9,70,125,60
5/19/2013 0:00,2,3,1,3,1,2,23,15
5/19/2013 0:00,2,3,1,3,1,2,23,25
5/19/2013 0:00,2,3,1,3,1,2,534,30
5/19/2013 0:00,2,3,1,3,1,2,1068,85
5/19/2013 0:00,2,3,1,1,1,23,89,0
5/19/2013 0:00,5,15,43,4,3,90,100926,0
5/19/2013 0:00,2,3,2,3,6,29,10680,0
5/19/2013 0:00,5,6,34,4,11,135,75926,0
5/19/2013 0:00,4,12,4,1,10,46,0,0
5/19/2013 0:00,2,3,1,3,1,2,0,0
5/18/2013 0:00,3,4,11,4,10,77,3503,15
5/18/2013 0:00,5,7,36,1,14,110,26166,60
5/18/2013 0:00,3,4,4,1,10,45,31150,10
5/18/2013 0:00,3,4,11,1,10,50,4232,0
5/18/2013 0:00,3,4,4,1,10,57,32930,0
5/18/2013 0:00,3,4,1,1,1,15,0,0
5/15/2013 0:00,5,7,21,3,8,120,1068,30
5/15/2013 0:00,5,7,9,1,1,12,1402,30
5/15/2013 0:00,5,6,9,4,1,75,6942,0
5/15/2013 0:00,5,6,9,4,1,75,7476,0
5/14/2013 0:00,4,5,30,1,9,34,445,0
5/14/2013 0:00,5,6,9,4,1,75,30260,0
5/13/2013 0:00,5,7,9,3,1,13,215,20
5/13/2013 0:00,5,7,9,1,1,2,445,10
5/13/2013 0:00,5,7,9,1,1,2,1402,15
5/13/2013 0:00,5,7,9,1,1,12,2136,5
5/13/2013 0:00,5,7,9,3,1,22,3738,30
5/13/2013 0:00,4,5,29,3,9,134,401,0
5/13/2013 0:00,4,5,32,4,9,34,517,0
5/13/2013 0:00,4,5,31,4,9,38,947,0
5/13/2013 0:00,4,5,32,4,9,34,1549,0
5/13/2013 0:00,5,6,9,4,1,75,8366,0
5/13/2013 0:00,5,6,9,4,1,75,8411,0
5/13/2013 0:00,5,6,9,4,1,75,8633,0
5/13/2013 0:00,5,6,9,4,1,75,8900,0
5/13/2013 0:00,5,6,9,4,1,75,18423,0
5/12/2013 0:00,2,11,28,4,9,133,103,0
5/12/2013 0:00,4,5,4,4,10,46,19,0
5/11/2013 0:00,2,3,1,3,1,2,534,30
5/11/2013 0:00,2,3,1,3,1,5,1068,90
5/11/2013 0:00,2,3,1,3,1,2,1602,30
5/11/2013 0:00,2,3,1,3,1,2,401,0
5/7/2013 0:00,4,5,7,4,9,69,27,0
5/7/2013 0:00,4,5,6,4,9,41,779,0
5/7/2013 0:00,2,13,27,1,1,13,63,0
5/5/2013 0:00,4,12,25,1,9,72,342,0
5/4/2013 0:00,5,7,21,3,8,118,12816,30
5/4/2013 0:00,5,7,22,3,8,118,28480,30
5/4/2013 0:00,3,4,17,1,13,95,54,4
5/4/2013 0:00,5,7,23,1,14,126,2564,15
5/4/2013 0:00,4,5,26,4,9,78,49,0
5/4/2013 0:00,4,5,7,4,9,72,824,0
5/4/2013 0:00,3,4,17,1,13,95,54,0
5/1/2013 0:00,2,3,2,3,6,29,1602,30
5/1/2013 0:00,5,14,16,3,3,93,7120,30
5/1/2013 0:00,5,14,16,3,3,67,8758,15
5/1/2013 0:00,5,14,16,3,3,67,26273,15
5/1/2013 0:00,2,3,18,3,14,34,45,20
5/1/2013 0:00,3,4,19,3,14,110,890,190
5/1/2013 0:00,3,4,19,3,14,111,59007,90
5/1/2013 0:00,6,10,11,4,2,60,15215,60
5/1/2013 0:00,3,4,4,1,10,56,37380,17
5/1/2013 0:00,2,3,1,3,1,2,1068,60
5/1/2013 0:00,3,4,1,1,1,12,0,30
5/1/2013 0:00,5,7,9,3,1,5,500,60
5/1/2013 0:00,5,7,9,3,1,12,1602,20
5/1/2013 0:00,5,7,9,3,1,12,1869,15
5/1/2013 0:00,5,7,9,1,1,15,2136,0
5/1/2013 0:00,4,5,14,4,5,86,4,0
5/1/2013 0:00,3,4,17,1,13,95,6,0
5/1/2013 0:00,3,4,17,1,13,95,11,0
5/1/2013 0:00,3,4,17,1,13,2,13,0
5/1/2013 0:00,3,4,17,1,13,100,14,0
5/1/2013 0:00,3,4,17,1,13,95,17,0
5/1/2013 0:00,3,4,17,3,13,95,19,0
5/1/2013 0:00,3,4,17,1,13,95,8900,0
5/1/2013 0:00,3,4,11,4,2,77,3269,0
5/1/2013 0:00,3,4,11,4,10,44,6275,0
5/1/2013 0:00,3,4,4,1,10,50,890,0
5/1/2013 0:00,1,1,16,4,3,34,173,0
5/1/2013 0:00,3,4,18,1,8,108,0,0
5/1/2013 0:00,6,10,11,4,2,53,0,0
5/1/2013 0:00,4,18,96,1,9,78,0,0
4/30/2013 0:00,3,4,11,4,2,50,7565,18
4/30/2013 0:00,5,7,9,1,1,12,462,20
4/30/2013 0:00,5,7,9,3,1,2,926,20
4/30/2013 0:00,5,7,9,3,1,8,1319,20
4/30/2013 0:00,5,7,9,1,1,12,1335,5
4/30/2013 0:00,5,7,9,3,1,23,1691,0
4/30/2013 0:00,5,6,9,4,1,5,4895,0
4/30/2013 0:00,5,6,9,4,1,5,5251,0
4/30/2013 0:00,5,6,9,4,1,5,6729,0
4/30/2013 0:00,3,4,11,3,2,25,4232,0
4/30/2013 0:00,3,4,11,4,2,25,7364,0
4/30/2013 0:00,5,9,15,1,12,58,66847,0
4/29/2013 0:00,2,3,2,3,4,27,42720,45
4/29/2013 0:00,2,3,2,4,6,29,53400,15
4/29/2013 0:00,2,3,1,3,1,5,1068,60
4/29/2013 0:00,5,7,9,3,1,2,935,20
4/29/2013 0:00,4,8,12,1,1,11,2003,0
4/29/2013 0:00,5,6,9,4,1,5,6675,0
4/29/2013 0:00,5,6,9,4,1,5,6878,0
4/28/2013 0:00,6,10,11,4,2,53,2047,30
4/28/2013 0:00,4,5,4,1,10,43,0,0
4/27/2013 0:00,2,13,4,3,10,54,89,5
4/27/2013 0:00,2,13,27,3,1,13,445,15
4/27/2013 0:00,4,5,85,1,9,170,12638,0
4/27/2013 0:00,3,4,124,1,9,69,7519,0
4/27/2013 0:00,6,10,173,1,9,69,808,0
4/27/2013 0:00,6,10,173,4,9,69,808,0
4/27/2013 0:00,2,13,19,4,14,116,2670,0
4/27/2013 0:00,2,13,23,1,14,115,0,0
4/27/2013 0:00,3,4,10,1,9,41,0,0
4/26/2013 0:00,4,5,4,3,10,45,0,60
4/26/2013 0:00,4,8,45,3,3,161,7076,15
4/26/2013 0:00,2,20,62,3,1,11,979,20
4/26/2013 0:00,3,4,80,1,9,146,0,0
4/25/2013 0:00,5,6,52,3,10,50,5340,25
4/25/2013 0:00,5,6,52,3,10,154,10680,10
4/25/2013 0:00,2,13,107,3,10,46,16679,35
4/25/2013 0:00,2,20,47,1,1,89,7327,0
4/25/2013 0:00,2,13,107,4,10,150,33358,0
4/25/2013 0:00,2,20,150,4,4,28,1,0
4/25/2013 0:00,2,20,4,4,10,109,1,0
4/25/2013 0:00,3,4,80,1,9,146,0,0
4/25/2013 0:00,4,5,57,1,9,69,0,0
4/24/2013 0:00,2,3,2,3,4,27,21645,120
4/24/2013 0:00,2,3,2,3,4,27,25632,60
4/24/2013 0:00,2,3,2,3,6,29,42720,120
4/24/2013 0:00,4,5,4,3,10,51,2,44
4/24/2013 0:00,2,16,1,3,1,2,27,30
4/24/2013 0:00,2,3,1,3,1,2,534,15
4/24/2013 0:00,2,3,1,3,1,2,1068,60
4/24/2013 0:00,2,3,1,3,1,2,1602,90
4/24/2013 0:00,4,8,12,3,1,11,625,15
4/24/2013 0:00,3,4,108,4,9,41,3164,0
4/24/2013 0:00,2,3,1,3,1,2,534,0
4/24/2013 0:00,2,3,1,3,1,2,2670,0
4/24/2013 0:00,1,1,1,1,1,1,89,0
4/24/2013 0:00,1,1,16,4,3,90,846,0
4/24/2013 0:00,1,1,16,4,3,90,1691,0
4/24/2013 0:00,2,3,2,3,6,29,178000,0
4/24/2013 0:00,2,3,2,3,6,29,445000,0
4/24/2013 0:00,2,3,2,3,6,29,53400,0
4/24/2013 0:00,2,3,2,3,6,29,18690,0
4/24/2013 0:00,2,20,59,4,8,118,1,0
4/24/2013 0:00,4,5,32,1,9,41,0,0
4/24/2013 0:00,4,5,57,1,9,69,0,0
4/23/2013 0:00,4,5,6,1,9,41,0,300
4/23/2013 0:00,2,11,2,3,6,29,41012,60
4/23/2013 0:00,2,11,47,3,6,28,1068,30
4/23/2013 0:00,4,5,56,3,9,234,4450,330
4/23/2013 0:00,2,16,47,3,6,29,12460,25
4/23/2013 0:00,2,16,1,3,1,2,107,30
4/23/2013 0:00,2,11,1,3,1,7,401,60
4/23/2013 0:00,5,7,9,3,1,22,1602,20
4/23/2013 0:00,5,7,9,3,1,5,1869,30
4/23/2013 0:00,5,7,9,3,1,13,2136,30
4/23/2013 0:00,5,7,9,3,1,5,10680,180
4/23/2013 0:00,4,5,7,4,9,69,5,0
4/23/2013 0:00,4,5,5,4,9,61,534,0
4/23/2013 0:00,3,4,3,4,9,39,4361,0
4/23/2013 0:00,6,10,62,1,1,15,4379,0
4/23/2013 0:00,4,5,14,1,6,29,45,0
4/23/2013 0:00,4,5,14,1,5,87,23,0
4/23/2013 0:00,2,11,2,1,6,29,534,0
4/23/2013 0:00,2,11,107,1,10,42,22250,0
4/23/2013 0:00,4,18,20,4,5,109,14952,0
4/23/2013 0:00,4,5,6,4,3,65,1,0
4/22/2013 0:00,2,13,4,3,10,46,13350,38
4/22/2013 0:00,3,4,3,4,9,39,6675,0
4/22/2013 0:00,2,13,83,1,9,25,35387,0
4/21/2013 0:00,2,13,4,3,10,154,4450,15
4/21/2013 0:00,4,12,72,3,9,69,23,27
4/20/2013 0:00,2,3,1,3,1,2,89,60
4/20/2013 0:00,3,4,1,3,1,2,499,15
4/20/2013 0:00,3,4,169,1,9,41,356,0
4/20/2013 0:00,3,4,169,1,9,41,9399,0
4/20/2013 0:00,5,7,167,1,9,146,49,0
4/20/2013 0:00,6,10,62,1,1,2,20025,0
4/19/2013 0:00,5,6,70,3,8,123,513,30
4/19/2013 0:00,5,6,70,3,8,118,27101,60
4/19/2013 0:00,4,8,45,3,3,161,60654,60
4/19/2013 0:00,5,6,9,3,1,2,45,30
4/19/2013 0:00,5,6,9,3,1,2,56,15
4/19/2013 0:00,5,6,9,3,1,13,75,25
4/19/2013 0:00,5,6,9,3,1,2,103,39
4/19/2013 0:00,4,5,56,1,9,25,2448,0
4/19/2013 0:00,4,12,172,1,9,146,18672,0
4/19/2013 0:00,5,6,9,4,1,12,89,0
4/19/2013 0:00,3,4,1,1,1,11,1360,0
4/19/2013 0:00,3,4,1,1,1,12,2329,0
4/19/2013 0:00,3,4,170,1,10,69,0,0
4/19/2013 0:00,3,4,108,1,9,141,0,0
4/19/2013 0:00,3,4,156,1,9,141,0,0
4/18/2013 0:00,2,3,1,3,1,2,534,45
4/18/2013 0:00,4,5,57,1,9,41,1763,0
4/18/2013 0:00,4,12,171,1,9,227,14386,0
4/18/2013 0:00,4,12,171,1,9,146,14386,0
4/18/2013 0:00,4,12,171,1,9,227,18033,0
4/18/2013 0:00,6,10,168,1,9,141,1707,0
4/18/2013 0:00,4,5,14,1,1,2,84,0
4/18/2013 0:00,4,5,4,4,10,25,0,0
4/17/2013 0:00,5,9,52,3,10,58,26700,180
4/17/2013 0:00,6,10,25,1,9,34,1010,0
4/16/2013 0:00,2,3,2,3,4,29,10253,157
4/16/2013 0:00,2,3,1,3,2,43,178,30
4/16/2013 0:00,2,3,1,3,1,5,45,63
4/16/2013 0:00,2,3,1,3,1,12,534,25
4/16/2013 0:00,2,11,27,3,1,11,0,72
4/16/2013 0:00,4,5,8,4,9,25,45,0
4/16/2013 0:00,4,5,26,4,9,25,45,0
4/16/2013 0:00,4,5,8,4,9,25,89,0
4/16/2013 0:00,2,13,129,4,9,9,6408,0
4/16/2013 0:00,1,1,1,4,1,2,1424,0
4/16/2013 0:00,2,3,2,1,4,28,5340,0
4/16/2013 0:00,2,3,2,1,6,29,17943,0
4/16/2013 0:00,4,5,4,4,10,25,4,0
4/16/2013 0:00,1,1,101,4,17,184,1715,0
4/16/2013 0:00,2,11,47,4,6,29,18263,0
4/16/2013 0:00,2,11,79,1,3,177,0,0
4/16/2013 0:00,2,11,1,1,1,2,0,0
4/13/2013 0:00,6,10,62,3,1,2,801,30
4/13/2013 0:00,4,5,14,1,5,30,0,0
4/13/2013 0:00,4,5,14,4,5,30,0,0
